timestamp,request_id,model_version,status_code,latency_ms,feature_value,feature_missing,prediction,probability,is_error
2026-07-21T18:46:23+00:00,req-00-0040,churn-pipeline-1.2.0,200,100.14,0.5703119817204547,False,0,0.483697,False
2026-07-21T13:57:28+00:00,req-00-0041,churn-pipeline-1.2.0,200,65.25,-0.698785192653129,False,0,0.241593,False
2026-07-21T17:57:06+00:00,req-00-0042,churn-pipeline-1.2.0,200,69.36,0.24376938922005578,False,0,0.41513,False
2026-07-21T02:36:58+00:00,req-00-0043,churn-pipeline-1.2.0,200,45.81,0.12252009959776464,False,0,0.390346,False
2026-07-21T19:33:42+00:00,req-00-0044,churn-pipeline-1.2.0,200,73.8,0.2296230265654636,False,0,0.412214,False
2026-07-21T04:56:46+00:00,req-00-0045,churn-pipeline-1.2.0,200,66.27,0.9150002168455994,False,1,0.556693,False
2026-07-21T10:45:27+00:00,req-00-0046,churn-pipeline-1.2.0,200,42.84,0.2347753262134164,False,0,0.413275,False
2026-07-21T10:32:41+00:00,req-00-0047,churn-pipeline-1.2.0,200,63.94,0.7128592412254896,False,1,0.513979,False
2026-07-21T19:41:36+00:00,req-00-0048,churn-pipeline-1.2.0,200,63.36,0.07095802296333603,False,0,0.379968,False
2026-07-21T06:38:39+00:00,req-00-0049,churn-pipeline-1.2.0,200,115.54,0.30357536862448337,False,0,0.427524,False
2026-07-21T05:46:41+00:00,req-00-0050,churn-pipeline-1.2.0,200,86.53,0.6628526371304674,False,1,0.503356,False
2026-07-21T08:09:03+00:00,req-00-0051,churn-pipeline-1.2.0,200,65.24,-1.53001361084845,False,0,0.135813,False
2026-07-21T08:39:34+00:00,req-00-0052,churn-pipeline-1.2.0,200,70.39,-0.3356547771751664,False,0,0.302524,False
2026-07-21T04:21:37+00:00,req-00-0053,churn-pipeline-1.2.0,200,65.93,-0.4938912870074353,False,0,0.274919,False
2026-07-21T04:13:57+00:00,req-00-0054,churn-pipeline-1.2.0,200,60.91,-0.670821740655509,False,0,0.245974,False
2026-07-21T05:33:07+00:00,req-00-0055,churn-pipeline-1.2.0,200,45.97,-0.28889936378801795,False,0,0.310975,False
2026-07-21T11:13:10+00:00,req-00-0056,churn-pipeline-1.2.0,200,61.93,1.5696883767961158,False,1,0.686592,False
2026-07-21T08:14:25+00:00,req-00-0057,churn-pipeline-1.2.0,200,51.19,-0.9091226714779054,False,0,0.21036,False
2026-07-21T09:24:33+00:00,req-00-0058,churn-pipeline-1.2.0,200,43.57,1.016692272321055,False,1,0.577907,False
2026-07-21T17:15:26+00:00,req-00-0059,churn-pipeline-1.2.0,200,76.55,-1.767013260196595,False,0,0.113854,False
2026-07-21T05:46:56+00:00,req-00-0060,churn-pipeline-1.2.0,200,73.67,-0.3516292814850636,False,0,0.299667,False
2026-07-21T21:50:14+00:00,req-00-0061,churn-pipeline-1.2.0,200,36.7,0.17089071836025588,False,0,0.400173,False
2026-07-21T18:02:33+00:00,req-00-0062,churn-pipeline-1.2.0,200,62.5,0.6155334479272421,False,0,0.493301,False
2026-07-21T04:11:32+00:00,req-00-0063,churn-pipeline-1.2.0,200,89.39,0.7467879087824978,False,1,0.52118,False
2026-07-21T07:31:56+00:00,req-00-0064,churn-pipeline-1.2.0,200,91.23,0.8330145969599215,False,1,0.539434,False
2026-07-21T04:24:18+00:00,req-00-0065,churn-pipeline-1.2.0,200,90.26,-0.3661613258608595,False,0,0.297081,False
2026-07-21T06:32:50+00:00,req-00-0066,churn-pipeline-1.2.0,200,65.81,-0.4854693822977955,False,0,0.276348,False
2026-07-21T08:46:18+00:00,req-00-0067,churn-pipeline-1.2.0,200,49.6,0.9008746753200115,False,1,0.553728,False
2026-07-21T03:08:28+00:00,req-00-0068,churn-pipeline-1.2.0,200,45.95,-0.20086954112569563,False,0,0.32723,False
2026-07-21T00:20:47+00:00,req-00-0069,churn-pipeline-1.2.0,200,72.58,-1.339470639504818,False,0,0.155967,False
2026-07-21T10:31:54+00:00,req-00-0070,churn-pipeline-1.2.0,200,73.39,-1.1899515747036546,False,0,0.173437,False
2026-07-21T16:49:25+00:00,req-00-0071,churn-pipeline-1.2.0,200,98.13,-0.9654249003016919,False,0,0.202521,False
2026-07-21T07:16:16+00:00,req-00-0072,churn-pipeline-1.2.0,200,92.42,0.5220187812564523,False,0,0.473454,False
2026-07-21T20:39:03+00:00,req-00-0073,churn-pipeline-1.2.0,200,62.31,0.14954702287409352,False,0,0.395827,False
2026-07-21T08:51:45+00:00,req-00-0074,churn-pipeline-1.2.0,200,43.65,0.7250096217711567,False,1,0.516558,False
2026-07-21T21:37:08+00:00,req-00-0075,churn-pipeline-1.2.0,200,58.69,-0.448615278653361,False,0,0.282656,False
2026-07-21T05:39:50+00:00,req-00-0076,churn-pipeline-1.2.0,200,69.68,0.16646667563054995,False,0,0.399271,False
2026-07-21T12:56:38+00:00,req-00-0077,churn-pipeline-1.2.0,500,60.93,0.6568699136657036,False,1,0.502085,True
2026-07-21T18:18:56+00:00,req-00-0078,churn-pipeline-1.2.0,200,54.03,-0.32481386670625034,False,0,0.304472,False
2026-07-21T01:25:00+00:00,req-00-0079,churn-pipeline-1.2.0,200,70.48,0.47961399943528205,False,0,0.464478,False
2026-07-21T22:19:12+00:00,req-00-0080,churn-pipeline-1.2.0,200,55.32,-0.6950222381199839,False,0,0.242179,False
2026-07-21T08:45:32+00:00,req-00-0081,churn-pipeline-1.2.0,200,53.17,-0.3812065388933254,False,0,0.294417,False
2026-07-21T11:57:01+00:00,req-00-0082,churn-pipeline-1.2.0,200,71.81,-0.40082478869824556,False,0,0.290965,False
2026-07-21T15:04:57+00:00,req-00-0083,churn-pipeline-1.2.0,200,57.15,-1.2556316278684916,False,0,0.165579,False
2026-07-21T15:25:55+00:00,req-00-0084,churn-pipeline-1.2.0,200,70.28,0.5113211048248609,False,0,0.471188,False
2026-07-21T00:34:04+00:00,req-00-0085,churn-pipeline-1.2.0,200,70.94,-0.4928724572128601,False,0,0.275092,False
2026-07-21T20:48:43+00:00,req-00-0086,churn-pipeline-1.2.0,200,45.14,0.013118824664071802,False,0,0.368455,False
2026-07-21T14:57:59+00:00,req-00-0087,churn-pipeline-1.2.0,200,55.72,0.5047839918512044,False,0,0.469803,False
2026-07-21T23:58:18+00:00,req-00-0088,churn-pipeline-1.2.0,200,102.97,0.4688577348314413,False,0,0.462205,False
2026-07-21T11:18:58+00:00,req-00-0089,churn-pipeline-1.2.0,200,44.81,0.6986543644214256,False,1,0.510962,False
2026-07-21T14:43:27+00:00,req-00-0090,churn-pipeline-1.2.0,200,33.02,-0.1034097587348948,False,0,0.345722,False
2026-07-21T10:35:07+00:00,req-00-0091,churn-pipeline-1.2.0,200,35.82,-0.4444632276463614,False,0,0.283373,False
2026-07-21T21:21:16+00:00,req-00-0092,churn-pipeline-1.2.0,200,65.61,-0.083704121451719,False,0,0.34952,False
2026-07-21T19:58:38+00:00,req-00-0093,churn-pipeline-1.2.0,200,65.65,-1.7717011556559314,False,0,0.113453,False
2026-07-21T21:48:23+00:00,req-00-0094,churn-pipeline-1.2.0,200,62.6,-1.5194680960442417,False,0,0.136868,False
2026-07-21T12:06:09+00:00,req-00-0095,churn-pipeline-1.2.0,200,95.86,-1.3888345929721226,False,0,0.150522,False
2026-07-21T18:59:41+00:00,req-00-0096,churn-pipeline-1.2.0,200,27.63,-1.047109168981556,False,0,0.191539,False
2026-07-21T08:36:39+00:00,req-00-0097,churn-pipeline-1.2.0,200,73.78,0.41976293805960846,False,0,0.451849,False
2026-07-21T11:03:44+00:00,req-00-0098,churn-pipeline-1.2.0,200,107.13,-0.9507530081280638,False,0,0.204543,False
2026-07-21T18:14:42+00:00,req-00-0099,churn-pipeline-1.2.0,200,45.31,-0.3970706817413592,False,0,0.291624,False
2026-07-21T01:56:51+00:00,req-00-0100,churn-pipeline-1.2.0,200,57.56,1.3641897126753688,False,1,0.647841,False
2026-07-21T17:03:06+00:00,req-00-0101,churn-pipeline-1.2.0,200,51.08,-0.3740771696144972,False,0,0.295678,False
2026-07-21T00:22:45+00:00,req-00-0102,churn-pipeline-1.2.0,200,48.82,0.7743913468904409,False,1,0.527032,False
2026-07-21T13:56:08+00:00,req-00-0103,churn-pipeline-1.2.0,200,58.56,-0.9802985640103709,False,0,0.200487,False
2026-07-21T11:27:10+00:00,req-00-0104,churn-pipeline-1.2.0,200,102.64,-0.21570943576101154,False,0,0.324459,False
2026-07-21T11:14:53+00:00,req-00-0105,churn-pipeline-1.2.0,200,117.02,-0.9975231576561103,False,0,0.19815,False
2026-07-21T11:51:48+00:00,req-00-0106,churn-pipeline-1.2.0,200,58.37,-0.35598472969559064,False,0,0.29889,False
2026-07-21T11:48:23+00:00,req-00-0107,churn-pipeline-1.2.0,200,119.58,0.8823235443302654,False,1,0.549828,False
2026-07-21T09:46:36+00:00,req-00-0108,churn-pipeline-1.2.0,200,65.74,-1.8136864443519662,False,0,0.109913,False
2026-07-21T10:49:57+00:00,req-00-0109,churn-pipeline-1.2.0,200,113.93,0.45614482572315024,False,0,0.45952,False
2026-07-21T13:38:09+00:00,req-00-0110,churn-pipeline-1.2.0,200,63.09,0.2496223824488918,False,0,0.416339,False
2026-07-21T18:19:23+00:00,req-00-0111,churn-pipeline-1.2.0,200,67.78,-0.6238574534816341,False,0,0.253453,False
2026-07-21T13:15:06+00:00,req-00-0112,churn-pipeline-1.2.0,200,73.06,-1.5183607471078773,False,0,0.13698,False
2026-07-21T15:25:13+00:00,req-00-0113,churn-pipeline-1.2.0,200,179.76,0.07573598309956299,False,0,0.380925,False
2026-07-21T20:04:43+00:00,req-00-0114,churn-pipeline-1.2.0,200,85.35,-0.5559673445169926,False,0,0.264527,False
2026-07-21T23:44:53+00:00,req-00-0115,churn-pipeline-1.2.0,200,51.83,0.24431002192243917,False,0,0.415242,False
2026-07-21T02:36:27+00:00,req-00-0116,churn-pipeline-1.2.0,200,88.63,0.022944752799615026,False,0,0.370401,False
2026-07-21T17:06:36+00:00,req-00-0117,churn-pipeline-1.2.0,200,57.89,1.6818678358869612,False,1,0.706737,False
2026-07-21T05:24:15+00:00,req-00-0118,churn-pipeline-1.2.0,200,55.57,-0.2513234088466755,False,0,0.31786,False
2026-07-21T04:43:21+00:00,req-00-0119,churn-pipeline-1.2.0,200,86.93,-1.0746723672529583,False,0,0.187937,False
2026-07-21T19:01:55+00:00,req-00-0120,churn-pipeline-1.2.0,200,65.65,0.18823941670413197,False,0,0.403718,False
2026-07-21T01:38:54+00:00,req-00-0121,churn-pipeline-1.2.0,200,71.06,0.23099651817035344,False,0,0.412497,False
2026-07-21T20:20:53+00:00,req-00-0122,churn-pipeline-1.2.0,200,65.29,1.4271469540024584,False,1,0.659951,False
2026-07-21T18:29:35+00:00,req-00-0123,churn-pipeline-1.2.0,200,72.39,0.8768668082103075,False,1,0.54868,False
2026-07-21T23:52:32+00:00,req-00-0124,churn-pipeline-1.2.0,200,74.47,0.3747146121069848,False,0,0.442384,False
2026-07-21T16:01:50+00:00,req-00-0125,churn-pipeline-1.2.0,200,34.97,1.53646803578054,False,1,0.680484,False
2026-07-21T20:56:59+00:00,req-00-0126,churn-pipeline-1.2.0,200,80.45,-1.2482012070389934,False,0,0.166454,False
2026-07-21T02:50:41+00:00,req-00-0127,churn-pipeline-1.2.0,200,47.47,-0.6717391093872351,False,0,0.24583,False
2026-07-21T21:21:27+00:00,req-00-0128,churn-pipeline-1.2.0,200,40.97,-0.9729047384758012,False,0,0.201496,False
2026-07-21T03:50:52+00:00,req-00-0129,churn-pipeline-1.2.0,200,63.8,-0.4093002933135564,False,0,0.289481,False
2026-07-21T07:32:39+00:00,req-00-0130,churn-pipeline-1.2.0,200,66.77,-1.4455204549341243,False,0,0.144465,False
2026-07-21T03:04:35+00:00,req-00-0131,churn-pipeline-1.2.0,200,52.06,0.6669084941551245,False,1,0.504218,False
2026-07-21T09:38:23+00:00,req-00-0132,churn-pipeline-1.2.0,200,84.8,-0.23333383195371205,False,0,0.321184,False
2026-07-21T17:58:33+00:00,req-00-0133,churn-pipeline-1.2.0,200,42.3,-1.5443466092277909,False,0,0.134389,False
2026-07-21T06:26:02+00:00,req-00-0134,churn-pipeline-1.2.0,200,57.06,-1.0663580352679187,False,0,0.189018,False
2026-07-21T19:43:57+00:00,req-00-0135,churn-pipeline-1.2.0,200,53.91,0.32918953982270505,False,0,0.432861,False
2026-07-21T14:33:04+00:00,req-00-0136,churn-pipeline-1.2.0,200,64.04,0.8800328962891002,False,1,0.549346,False
2026-07-21T15:05:39+00:00,req-00-0137,churn-pipeline-1.2.0,200,71.07,2.0965674362763758,False,1,0.774183,False
2026-07-21T22:31:52+00:00,req-00-0138,churn-pipeline-1.2.0,200,47.08,3.059555589307696,False,1,0.88601,False
2026-07-21T10:21:51+00:00,req-00-0139,churn-pipeline-1.2.0,200,81.95,0.4351299049397962,False,0,0.455086,False
2026-07-21T08:16:16+00:00,req-00-0140,churn-pipeline-1.2.0,200,66.32,-1.0390150260334574,False,0,0.192606,False
2026-07-21T23:52:09+00:00,req-00-0141,churn-pipeline-1.2.0,200,35.48,-2.238648594767875,False,0,0.07923,False
2026-07-21T13:22:04+00:00,req-00-0142,churn-pipeline-1.2.0,200,34.73,0.2810970354610276,False,0,0.422854,False
2026-07-21T14:45:01+00:00,req-00-0143,churn-pipeline-1.2.0,200,64.74,-0.8535881500758423,False,0,0.218309,False
2026-07-21T07:06:40+00:00,req-00-0144,churn-pipeline-1.2.0,200,60.56,-0.43612512318866964,False,0,0.284814,False
2026-07-21T05:10:13+00:00,req-00-0145,churn-pipeline-1.2.0,200,62.88,,True,0,0.365864,False
2026-07-21T04:04:30+00:00,req-00-0146,churn-pipeline-1.2.0,200,64.42,-0.14783043073720453,False,0,0.337232,False
2026-07-21T05:21:55+00:00,req-00-0147,churn-pipeline-1.2.0,200,69.87,1.119279242327026,False,1,0.599021,False
2026-07-21T04:41:04+00:00,req-00-0148,churn-pipeline-1.2.0,200,88.03,0.16490099581761186,False,0,0.398952,False
2026-07-21T17:55:16+00:00,req-00-0149,churn-pipeline-1.2.0,200,45.55,-0.16656657889062274,False,0,0.333681,False
2026-07-21T01:23:26+00:00,req-00-0150,churn-pipeline-1.2.0,200,44.67,-1.0874364404671022,False,0,0.186287,False
2026-07-21T15:06:18+00:00,req-00-0151,churn-pipeline-1.2.0,200,45.81,-1.758417091939575,False,0,0.114594,False
2026-07-21T22:46:58+00:00,req-00-0152,churn-pipeline-1.2.0,200,71.3,-0.5106233045269974,False,0,0.272093,False
2026-07-21T18:22:23+00:00,req-00-0153,churn-pipeline-1.2.0,200,96.81,-0.05647167835923652,False,0,0.354801,False
2026-07-21T09:40:08+00:00,req-00-0154,churn-pipeline-1.2.0,200,56.62,1.8563264092588772,False,1,0.736504,False
2026-07-21T01:25:32+00:00,req-00-0155,churn-pipeline-1.2.0,200,29.19,0.13678824754653016,False,0,0.393236,False
2026-07-21T20:01:08+00:00,req-00-0156,churn-pipeline-1.2.0,200,37.68,1.0318764865742105,False,1,0.581052,False
2026-07-21T00:04:32+00:00,req-00-0157,churn-pipeline-1.2.0,200,49.79,-0.5242603784661097,False,0,0.269803,False
2026-07-21T16:21:06+00:00,req-00-0158,churn-pipeline-1.2.0,200,54.38,-1.2441909547378758,False,0,0.166927,False
2026-07-21T16:06:09+00:00,req-00-0159,churn-pipeline-1.2.0,200,57.04,-1.0133726003439905,False,0,0.196019,False
2026-07-21T04:36:21+00:00,req-00-0160,churn-pipeline-1.2.0,200,65.81,-0.7614873677625409,False,0,0.231962,False
2026-07-21T17:45:24+00:00,req-00-0161,churn-pipeline-1.2.0,200,58.83,2.234893219056923,False,1,0.794074,False
2026-07-21T04:12:39+00:00,req-00-0162,churn-pipeline-1.2.0,200,90.94,-0.8624560131856055,False,0,0.217025,False
2026-07-21T05:24:55+00:00,req-00-0163,churn-pipeline-1.2.0,200,52.36,0.8804136639231622,False,1,0.549426,False
2026-07-21T19:29:15+00:00,req-00-0164,churn-pipeline-1.2.0,200,49.33,-0.9480735369913778,False,0,0.204914,False
2026-07-21T23:29:56+00:00,req-00-0165,churn-pipeline-1.2.0,200,75.76,0.9781516635179563,False,1,0.569897,False
2026-07-21T06:21:11+00:00,req-00-0166,churn-pipeline-1.2.0,200,39.76,0.40419851441115634,False,0,0.448575,False
2026-07-21T22:06:43+00:00,req-00-0167,churn-pipeline-1.2.0,200,73.63,-0.16446979254099495,False,0,0.334078,False
2026-07-21T21:55:07+00:00,req-00-0168,churn-pipeline-1.2.0,200,67.17,-0.04280065244220573,False,0,0.357466,False
2026-07-21T18:27:56+00:00,req-00-0169,churn-pipeline-1.2.0,200,62.0,-0.68752708020086,False,0,0.24335,False
2026-07-21T03:21:40+00:00,req-00-0170,churn-pipeline-1.2.0,500,108.05,0.4683758115561846,False,0,0.462103,True
2026-07-21T07:11:09+00:00,req-00-0171,churn-pipeline-1.2.0,200,53.27,-0.47773265435781903,False,0,0.277665,False
2026-07-21T16:15:54+00:00,req-00-0172,churn-pipeline-1.2.0,200,125.67,-1.2868860519556107,False,0,0.161941,False
2026-07-21T23:58:52+00:00,req-00-0173,churn-pipeline-1.2.0,200,60.48,-1.3418344530356003,False,0,0.155702,False
2026-07-21T19:32:50+00:00,req-00-0174,churn-pipeline-1.2.0,200,43.2,0.18121731360822546,False,0,0.402282,False
2026-07-21T10:05:11+00:00,req-00-0175,churn-pipeline-1.2.0,200,66.47,1.6580458192309566,False,1,0.702523,False
2026-07-21T05:38:46+00:00,req-00-0176,churn-pipeline-1.2.0,200,46.06,0.16799119425211018,False,0,0.399582,False
2026-07-21T23:02:53+00:00,req-00-0177,churn-pipeline-1.2.0,200,51.1,-0.1245702424153767,False,0,0.341665,False
2026-07-21T06:37:44+00:00,req-00-0178,churn-pipeline-1.2.0,200,73.81,0.30011744658267003,False,0,0.426805,False
2026-07-21T08:12:47+00:00,req-00-0179,churn-pipeline-1.2.0,500,77.65,1.371301828792166,False,1,0.649219,True
2026-07-21T23:08:54+00:00,req-00-0180,churn-pipeline-1.2.0,200,53.27,0.23035162643204918,False,0,0.412364,False
2026-07-21T13:28:47+00:00,req-00-0181,churn-pipeline-1.2.0,200,89.15,-0.43147359237542404,False,0,0.28562,False
2026-07-21T06:21:01+00:00,req-00-0182,churn-pipeline-1.2.0,200,94.14,1.1616031455628832,False,1,0.60763,False
2026-07-21T00:07:41+00:00,req-00-0183,churn-pipeline-1.2.0,200,102.93,0.4501942603846942,False,0,0.458264,False
2026-07-21T10:19:08+00:00,req-00-0184,churn-pipeline-1.2.0,200,77.0,1.6125437915957916,False,1,0.694377,False
2026-07-21T23:39:50+00:00,req-00-0185,churn-pipeline-1.2.0,200,100.55,0.19239615908300145,False,0,0.404569,False
2026-07-21T10:22:49+00:00,req-00-0186,churn-pipeline-1.2.0,200,35.61,-1.2856924833065253,False,0,0.162079,False
2026-07-21T16:47:19+00:00,req-00-0187,churn-pipeline-1.2.0,200,58.71,-1.4365671592079483,False,0,0.145408,False
2026-07-21T06:04:22+00:00,req-00-0188,churn-pipeline-1.2.0,200,49.25,1.733474328842812,False,1,0.715745,False
2026-07-21T18:36:52+00:00,req-00-0189,churn-pipeline-1.2.0,200,67.53,1.809849006822462,False,1,0.728766,False
2026-07-21T18:37:08+00:00,req-00-0190,churn-pipeline-1.2.0,200,54.14,-0.18849517394673068,False,0,0.32955,False
2026-07-21T14:35:57+00:00,req-00-0191,churn-pipeline-1.2.0,200,61.63,-0.40234668719278716,False,0,0.290698,False
2026-07-21T18:31:27+00:00,req-00-0192,churn-pipeline-1.2.0,200,118.71,1.5345165068543123,False,1,0.680123,False
2026-07-21T13:53:30+00:00,req-00-0193,churn-pipeline-1.2.0,200,61.56,-1.1623979661456625,False,0,0.176821,False
2026-07-21T09:04:46+00:00,req-00-0194,churn-pipeline-1.2.0,200,74.2,-0.9394633699036178,False,0,0.206109,False
2026-07-21T17:42:32+00:00,req-00-0195,churn-pipeline-1.2.0,200,60.34,0.6754931344234967,False,1,0.506042,False
2026-07-21T20:02:34+00:00,req-00-0196,churn-pipeline-1.2.0,200,66.59,-0.4143353790025691,False,0,0.288602,False
2026-07-21T20:11:07+00:00,req-00-0197,churn-pipeline-1.2.0,200,65.13,-0.005377960056074861,False,0,0.364804,False
2026-07-21T05:06:49+00:00,req-00-0198,churn-pipeline-1.2.0,200,75.03,-0.17161504345073822,False,0,0.332728,False
2026-07-21T16:14:17+00:00,req-00-0199,churn-pipeline-1.2.0,200,94.38,0.35445327623888023,False,0,0.43814,False
2026-07-21T00:06:12+00:00,req-00-0200,churn-pipeline-1.2.0,200,110.12,1.4778559543794028,False,1,0.669556,False
2026-07-21T13:43:40+00:00,req-00-0201,churn-pipeline-1.2.0,200,71.77,0.09511415224683283,False,0,0.384817,False
2026-07-21T13:42:28+00:00,req-00-0202,churn-pipeline-1.2.0,200,78.5,0.6761357329407008,False,1,0.506179,False
2026-07-21T08:43:26+00:00,req-00-0203,churn-pipeline-1.2.0,200,44.98,-2.152680706082574,False,0,0.084728,False
2026-07-21T23:51:28+00:00,req-00-0204,churn-pipeline-1.2.0,200,63.2,-0.05115432202662385,False,0,0.355837,False
2026-07-21T21:11:27+00:00,req-00-0205,churn-pipeline-1.2.0,200,87.82,,True,0,0.365864,False
2026-07-21T00:55:38+00:00,req-00-0206,churn-pipeline-1.2.0,200,85.76,-1.2797537134448094,False,0,0.162766,False
2026-07-21T05:00:43+00:00,req-00-0207,churn-pipeline-1.2.0,200,69.55,-0.9220599852751883,False,0,0.20854,False
2026-07-21T04:59:31+00:00,req-00-0208,churn-pipeline-1.2.0,200,86.32,-0.35082961273585267,False,0,0.299809,False
2026-07-21T21:32:29+00:00,req-00-0209,churn-pipeline-1.2.0,200,76.05,0.9616976694738137,False,1,0.566465,False
2026-07-21T12:27:14+00:00,req-00-0210,churn-pipeline-1.2.0,200,95.44,-1.3927123536265422,False,0,0.150101,False
2026-07-21T17:29:34+00:00,req-00-0211,churn-pipeline-1.2.0,200,71.31,0.03216306722413832,False,0,0.37223,False
2026-07-21T19:26:18+00:00,req-00-0212,churn-pipeline-1.2.0,200,58.01,-0.5083779050002575,False,0,0.272471,False
2026-07-21T18:25:22+00:00,req-00-0213,churn-pipeline-1.2.0,200,72.37,-0.3440567490800589,False,0,0.301019,False
2026-07-21T02:08:13+00:00,req-00-0214,churn-pipeline-1.2.0,200,25.45,1.0528957165698343,False,1,0.585395,False
2026-07-21T03:22:04+00:00,req-00-0215,churn-pipeline-1.2.0,200,73.47,0.5650212088541224,False,0,0.482574,False
